VIN,ETA,CODE,PLANT,DDA
BBA00000000016402,2021-08-10 00:59:00,G28,TX,CD
BBA00000000034418,2021-08-10 00:59:00,G38,DD,CD
BBA00000000016403,2021-08-10 01:00:00,G28,TX,ZZ
BBA00000000034419,2021-08-10 01:00:00,G38,DD,ZZ
BBA00000000016404,2021-08-10 01:01:00,F49,TX,XA
BBA00000000034420,2021-08-10 01:01:00,G08,DD,CD
BBA00000000016405,2021-08-10 01:02:00,F39,TX,CD
BBA00000000034421,2021-08-10 01:02:00,G08,DD,XA
BBA00000000016406,2021-08-10 01:03:00,G28,TX,CD
BBA00000000034422,2021-08-10 01:03:00,G38,DD,CD
BBA00000000016407,2021-08-10 01:04:00,F49,TX,CD
BBA00000000034423,2021-08-10 01:04:00,G08,DD,ZZ
BBA00000000016408,2021-08-10 01:05:00,G28,TX,CD
BBA00000000034424,2021-08-10 01:05:00,G08,DD,CD
BBA00000000016409,2021-08-10 01:06:00,G28,TX,CD
BBA00000000034425,2021-08-10 01:06:00,G08,DD,CD
BBA00000000016410,2021-08-10 01:07:00,G20,TX,ZZ
BBA00000000034426,2021-08-10 01:07:00,G38,DD,CD
BBA00000000016411,2021-08-10 01:08:00,G28,TX,XA
BBA00000000034427,2021-08-10 01:08:00,G08,DD,CD
BBA00000000016412,2021-08-10 01:09:00,G28,TX,CD
BBA00000000034428,2021-08-10 01:09:00,G38,DD,CD
BBA00000000016413,2021-08-10 01:10:00,G28,TX,CD
BBA00000000034429,2021-08-10 01:10:00,G38,DD,CD
BBA00000000016414,2021-08-10 01:11:00,F49,TX,XA
BBA00000000034430,2021-08-10 01:11:00,G38,DD,CD
BBA00000000016415,2021-08-10 01:12:00,G28,TX,ZZ
BBA00000000034431,2021-08-10 01:12:00,G38,DD,CD
BBA00000000016416,2021-08-10 01:13:00,F49,TX,ZZ
BBA00000000034432,2021-08-10 01:13:00,G38,DD,CD
BBA00000000016417,2021-08-10 01:14:00,F49,TX,CD
BBA00000000034433,2021-08-10 01:14:00,G08,DD,CD
BBA00000000016418,2021-08-10 01:15:00,G28,TX,CD
BBA00000000034434,2021-08-10 01:15:00,G08,DD,CD
BBA00000000016419,2021-08-10 01:16:00,G28,TX,ZZ
BBA00000000034435,2021-08-10 01:16:00,G38,DD,ZZ
BBA00000000016420,2021-08-10 01:17:00,G28,TX,CD
BBA00000000034436,2021-08-10 01:17:00,G08,DD,CD
BBA00000000016421,2021-08-10 01:18:00,G28,TX,ZZ
BBA00000000034437,2021-08-10 01:18:00,G38,DD,ZZ
BBA00000000016422,2021-08-10 01:19:00,G28,TX,CD
BBA00000000034438,2021-08-10 01:19:00,G38,DD,ZZ
BBA00000000016423,2021-08-10 01:20:00,F52,TX,CD
BBA00000000034439,2021-08-10 01:20:00,G38,DD,CD
BBA00000000016424,2021-08-10 01:21:00,F52,TX,CD
BBA00000000034440,2021-08-10 01:21:00,G38,DD,ZZ
BBA00000000016425,2021-08-10 01:22:00,F49,TX,ZZ
BBA00000000034441,2021-08-10 01:22:00,G08,DD,ZZ
BBA00000000016426,2021-08-10 01:23:00,F49,TX,ZZ
BBA00000000034442,2021-08-10 01:23:00,G08,DD,ZZ
BBA00000000016427,2021-08-10 01:24:00,F49,TX,CD
BBA00000000034443,2021-08-10 01:24:00,G38,DD,XA
BBA00000000016428,2021-08-10 01:25:00,G28,TX,CD
BBA00000000034444,2021-08-10 01:25:00,G38,DD,ZZ
BBA00000000016429,2021-08-10 01:26:00,G28,TX,CD
BBA00000000034445,2021-08-10 01:26:00,G38,DD,XA
BBA00000000016430,2021-08-10 01:27:00,G28,TX,ZZ
BBA00000000034446,2021-08-10 01:27:00,G08,DD,CD
BBA00000000016431,2021-08-10 01:28:00,F52,TX,CD
BBA00000000034447,2021-08-10 01:28:00,G08,DD,CD
BBA00000000016432,2021-08-10 01:29:00,F49,TX,CD
BBA00000000034448,2021-08-10 01:29:00,G08,DD,XA
BBA00000000016433,2021-08-10 01:30:00,F49,TX,ZZ
BBA00000000034449,2021-08-10 01:30:00,G08,DD,CD
BBA00000000016434,2021-08-10 01:31:00,G28,TX,CD
BBA00000000034450,2021-08-10 01:31:00,G38,DD,CD
BBA00000000016435,2021-08-10 01:32:00,F49,TX,CD
BBA00000000034451,2021-08-10 01:32:00,G38,DD,CD
BBA00000000016436,2021-08-10 01:33:00,F49,TX,ZZ
BBA00000000034452,2021-08-10 01:33:00,G08,DD,CD
BBA00000000016437,2021-08-10 01:34:00,G28,TX,CD
BBA00000000034453,2021-08-10 01:34:00,G38,DD,CD
BBA00000000016438,2021-08-10 01:35:00,G28,TX,ZZ
BBA00000000034454,2021-08-10 01:35:00,G38,DD,ZZ
BBA00000000016439,2021-08-10 01:36:00,F52,TX,CD
BBA00000000034455,2021-08-10 01:36:00,G38,DD,XA
BBA00000000016440,2021-08-10 01:37:00,F52,TX,CD
BBA00000000034456,2021-08-10 01:37:00,G08,DD,CD
BBA00000000016441,2021-08-10 01:38:00,G28,TX,ZZ
BBA00000000034457,2021-08-10 01:38:00,G38,DD,XA
BBA00000000016442,2021-08-10 01:39:00,G20,TX,CD
BBA00000000034458,2021-08-10 01:39:00,G38,DD,XA
BBA00000000016443,2021-08-10 01:40:00,G28,TX,CD
BBA00000000034459,2021-08-10 01:40:00,G08,DD,ZZ
BBA00000000016444,2021-08-10 01:41:00,G28,TX,ZZ
BBA00000000034460,2021-08-10 01:41:00,G08,DD,ZZ
BBA00000000016445,2021-08-10 01:42:00,G28,TX,ZZ
BBA00000000034461,2021-08-10 01:42:00,G38,DD,ZZ
BBA00000000016446,2021-08-10 01:43:00,G20,TX,CD
BBA00000000034462,2021-08-10 01:43:00,G38,DD,CD
BBA00000000016447,2021-08-10 01:44:00,F52,TX,CD
BBA00000000034463,2021-08-10 01:44:00,G08,DD,CD
BBA00000000016448,2021-08-10 01:45:00,F49,TX,ZZ
BBA00000000034464,2021-08-10 01:45:00,G38,DD,CD
BBA00000000016449,2021-08-10 01:46:00,G28,TX,CD
BBA00000000034465,2021-08-10 01:46:00,G08,DD,CD
BBA00000000016450,2021-08-10 01:47:00,G28,TX,CD
BBA00000000034466,2021-08-10 01:47:00,G38,DD,XA
BBA00000000016451,2021-08-10 01:48:00,G28,TX,ZZ
BBA00000000034467,2021-08-10 01:48:00,G38,DD,XA
BBA00000000016452,2021-08-10 01:49:00,F52,TX,CD
BBA00000000034468,2021-08-10 01:49:00,G08,DD,CD
BBA00000000016453,2021-08-10 01:50:00,G28,TX,ZZ
BBA00000000034469,2021-08-10 01:50:00,G38,DD,CD
BBA00000000016454,2021-08-10 01:51:00,G28,TX,CD
BBA00000000034470,2021-08-10 01:51:00,G38,DD,ZZ
BBA00000000016455,2021-08-10 01:52:00,F52,TX,CD
BBA00000000034471,2021-08-10 01:52:00,G08,DD,CD
BBA00000000016456,2021-08-10 01:53:00,F39,TX,XA
BBA00000000034472,2021-08-10 01:53:00,G08,DD,ZZ
BBA00000000016457,2021-08-10 01:54:00,F49,TX,ZZ
BBA00000000034473,2021-08-10 01:54:00,G38,DD,ZZ
BBA00000000016458,2021-08-10 01:55:00,F49,TX,CD
BBA00000000034474,2021-08-10 01:55:00,G38,DD,ZZ
BBA00000000016459,2021-08-10 01:56:00,F39,TX,CD
BBA00000000034475,2021-08-10 01:56:00,G08,DD,ZZ
BBA00000000016460,2021-08-10 01:57:00,F49,TX,ZZ
BBA00000000034476,2021-08-10 01:57:00,G38,DD,CD
BBA00000000016461,2021-08-10 01:58:00,G20,TX,ZZ
BBA00000000034477,2021-08-10 01:58:00,G38,DD,ZZ
BBA00000000016462,2021-08-10 01:59:00,F49,TX,ZZ
BBA00000000034478,2021-08-10 01:59:00,G08,DD,ZZ
BBA00000000016463,2021-08-10 02:00:00,G28,TX,ZZ
BBA00000000034479,2021-08-10 02:00:00,G38,DD,CD
BBA00000000016464,2021-08-10 02:01:00,F49,TX,ZZ
BBA00000000034480,2021-08-10 02:01:00,G08,DD,ZZ
BBA00000000016465,2021-08-10 02:02:00,G28,TX,CD
BBA00000000034481,2021-08-10 02:02:00,G38,DD,CD
BBA00000000016466,2021-08-10 02:03:00,F49,TX,CD
BBA00000000034482,2021-08-10 02:03:00,G38,DD,CD
BBA00000000016467,2021-08-10 02:04:00,G28,TX,CD
BBA00000000034483,2021-08-10 02:04:00,G38,DD,CD
BBA00000000016468,2021-08-10 02:05:00,G28,TX,CD
BBA00000000034484,2021-08-10 02:05:00,G38,DD,CD
BBA00000000016469,2021-08-10 02:06:00,G28,TX,CD
BBA00000000034485,2021-08-10 02:06:00,G38,DD,CD
BBA00000000016470,2021-08-10 02:07:00,F49,TX,ZZ
BBA00000000034486,2021-08-10 02:07:00,G08,DD,CD
BBA00000000016471,2021-08-10 02:08:00,F39,TX,ZZ
BBA00000000034487,2021-08-10 02:08:00,G08,DD,CD
BBA00000000016472,2021-08-10 02:09:00,F49,TX,XA
BBA00000000034488,2021-08-10 02:09:00,G08,DD,CD
BBA00000000016473,2021-08-10 02:10:00,G28,TX,ZZ
BBA00000000034489,2021-08-10 02:10:00,G38,DD,CD
BBA00000000016474,2021-08-10 02:11:00,F39,TX,ZZ
BBA00000000034490,2021-08-10 02:11:00,G08,DD,CD
BBA00000000016475,2021-08-10 02:12:00,F39,TX,ZZ
BBA00000000034491,2021-08-10 02:12:00,G08,DD,ZZ
BBA00000000016476,2021-08-10 02:13:00,F52,TX,CD
BBA00000000034492,2021-08-10 02:13:00,G08,DD,ZZ
BBA00000000016477,2021-08-10 02:14:00,G28,TX,ZZ
BBA00000000034493,2021-08-10 02:14:00,G38,DD,XA
BBA00000000016478,2021-08-10 02:15:00,G28,TX,CD
BBA00000000034494,2021-08-10 02:15:00,G08,DD,CD
BBA00000000016479,2021-08-10 02:16:00,F49,TX,CD
BBA00000000034495,2021-08-10 02:16:00,G08,DD,CD
BBA00000000016480,2021-08-10 02:17:00,G20,TX,CD
BBA00000000034496,2021-08-10 02:17:00,G08,DD,ZZ
BBA00000000016481,2021-08-10 02:18:00,F49,TX,ZZ
BBA00000000034497,2021-08-10 02:18:00,G38,DD,XA
BBA00000000016482,2021-08-10 02:19:00,F49,TX,CD
BBA00000000034498,2021-08-10 02:19:00,G38,DD,CD
BBA00000000016483,2021-08-10 02:20:00,F49,TX,ZZ
BBA00000000034499,2021-08-10 02:20:00,G38,DD,CD
BBA00000000016484,2021-08-10 02:21:00,F49,TX,ZZ
BBA00000000034500,2021-08-10 02:21:00,G08,DD,CD
BBA00000000016485,2021-08-10 02:22:00,G28,TX,CD
BBA00000000034501,2021-08-10 02:22:00,G08,DD,CD
BBA00000000016486,2021-08-10 02:23:00,F39,TX,CD
BBA00000000034502,2021-08-10 02:23:00,G08,DD,CD
BBA00000000016487,2021-08-10 02:24:00,F49,TX,CD
BBA00000000034503,2021-08-10 02:24:00,G38,DD,XA
BBA00000000016488,2021-08-10 02:25:00,G20,TX,CD
BBA00000000034504,2021-08-10 02:25:00,G08,DD,CD
BBA00000000016489,2021-08-10 02:26:00,G28,TX,XA
BBA00000000034505,2021-08-10 02:26:00,G08,DD,XA
BBA00000000016490,2021-08-10 02:27:00,G20,TX,CD
BBA00000000034506,2021-08-10 02:27:00,G08,DD,CD
BBA00000000016491,2021-08-10 02:28:00,F52,TX,CD
BBA00000000034507,2021-08-10 02:28:00,G08,DD,CD
BBA00000000016492,2021-08-10 02:29:00,G28,TX,CD
BBA00000000034508,2021-08-10 02:29:00,G08,DD,ZZ
BBA00000000016493,2021-08-10 02:30:00,G20,TX,CD
BBA00000000034509,2021-08-10 02:30:00,G08,DD,CD
BBA00000000016494,2021-08-10 02:31:00,G28,TX,ZZ
BBA00000000034510,2021-08-10 02:31:00,G38,DD,CD
BBA00000000016495,2021-08-10 02:32:00,G28,TX,ZZ
BBA00000000034511,2021-08-10 02:32:00,G08,DD,CD
BBA00000000016496,2021-08-10 02:33:00,G28,TX,ZZ
BBA00000000034512,2021-08-10 02:33:00,G08,DD,ZZ
BBA00000000016497,2021-08-10 02:34:00,G28,TX,ZZ
BBA00000000034513,2021-08-10 02:34:00,G38,DD,XA
BBA00000000016498,2021-08-10 02:35:00,G28,TX,CD
BBA00000000034514,2021-08-10 02:35:00,G38,DD,XA
BBA00000000016499,2021-08-10 02:36:00,F52,TX,CD
BBA00000000034515,2021-08-10 02:36:00,G08,DD,ZZ
BBA00000000016500,2021-08-10 02:37:00,G28,TX,CD
BBA00000000034516,2021-08-10 02:37:00,G08,DD,CD
BBA00000000016501,2021-08-10 02:38:00,F49,TX,CD
BBA00000000034517,2021-08-10 02:38:00,G08,DD,ZZ
BBA00000000016502,2021-08-10 02:39:00,G28,TX,XA
BBA00000000034518,2021-08-10 02:39:00,G08,DD,CD
BBA00000000016503,2021-08-10 02:40:00,F52,TX,CD
BBA00000000034519,2021-08-10 02:40:00,G38,DD,CD
BBA00000000016504,2021-08-10 02:41:00,F52,TX,CD
BBA00000000034520,2021-08-10 02:41:00,G38,DD,XA
BBA00000000016505,2021-08-10 02:42:00,F49,TX,CD
BBA00000000034521,2021-08-10 02:42:00,G38,DD,XA
BBA00000000016506,2021-08-10 02:43:00,F39,TX,CD
BBA00000000034522,2021-08-10 02:43:00,G38,DD,XA
BBA00000000016507,2021-08-10 02:44:00,F39,TX,ZZ
BBA00000000034523,2021-08-10 02:44:00,G38,DD,XA
BBA00000000016508,2021-08-10 02:45:00,F39,TX,ZZ
BBA00000000034524,2021-08-10 02:45:00,G38,DD,CD
BBA00000000016509,2021-08-10 02:46:00,G28,TX,CD
BBA00000000034525,2021-08-10 02:46:00,G08,DD,ZZ
BBA00000000016510,2021-08-10 02:47:00,G28,TX,CD
BBA00000000034526,2021-08-10 02:47:00,G08,DD,CD
BBA00000000016511,2021-08-10 02:48:00,G28,TX,CD
BBA00000000034527,2021-08-10 02:48:00,G08,DD,CD
BBA00000000016512,2021-08-10 02:49:00,F49,TX,CD
BBA00000000034528,2021-08-10 02:49:00,G38,DD,XA
BBA00000000016513,2021-08-10 02:50:00,G28,TX,XA
BBA00000000034529,2021-08-10 02:50:00,G38,DD,ZZ
BBA00000000016514,2021-08-10 02:51:00,G28,TX,XA
BBA00000000034530,2021-08-10 02:51:00,G38,DD,CD
BBA00000000016515,2021-08-10 02:52:00,F49,TX,CD
BBA00000000034531,2021-08-10 02:52:00,G08,DD,CD
BBA00000000016516,2021-08-10 02:53:00,F52,TX,CD
BBA00000000034532,2021-08-10 02:53:00,G38,DD,ZZ
BBA00000000016517,2021-08-10 02:54:00,G20,TX,CD
BBA00000000034533,2021-08-10 02:54:00,G38,DD,XA
BBA00000000016518,2021-08-10 02:55:00,G28,TX,CD
BBA00000000034534,2021-08-10 02:55:00,G38,DD,ZZ
BBA00000000016519,2021-08-10 02:56:00,G28,TX,CD
BBA00000000034535,2021-08-10 02:56:00,G38,DD,XA
BBA00000000016520,2021-08-10 02:57:00,G28,TX,ZZ
BBA00000000034536,2021-08-10 02:57:00,G38,DD,CD
BBA00000000016521,2021-08-10 02:58:00,F39,TX,CD
BBA00000000034537,2021-08-10 02:58:00,G38,DD,CD
BBA00000000016522,2021-08-10 02:59:00,G28,TX,XA
BBA00000000034538,2021-08-10 02:59:00,G38,DD,CD
BBA00000000016523,2021-08-10 03:00:00,G20,TX,CD
BBA00000000034539,2021-08-10 03:00:00,G38,DD,XA
BBA00000000016524,2021-08-10 03:01:00,F49,TX,CD
BBA00000000034540,2021-08-10 03:01:00,G08,DD,XA
BBA00000000016525,2021-08-10 03:02:00,F39,TX,CD
BBA00000000034541,2021-08-10 03:02:00,G38,DD,ZZ
BBA00000000016526,2021-08-10 03:03:00,F39,TX,CD
BBA00000000034542,2021-08-10 03:03:00,G08,DD,XA
BBA00000000016527,2021-08-10 03:04:00,F52,TX,ZZ
BBA00000000034543,2021-08-10 03:04:00,G38,DD,ZZ
BBA00000000016528,2021-08-10 03:05:00,G28,TX,ZZ
BBA00000000034544,2021-08-10 03:05:00,G38,DD,ZZ
BBA00000000016529,2021-08-10 03:06:00,F49,TX,CD
BBA00000000034545,2021-08-10 03:06:00,G08,DD,XA
BBA00000000016530,2021-08-10 03:07:00,G20,TX,CD
BBA00000000034546,2021-08-10 03:07:00,G38,DD,XA
BBA00000000016531,2021-08-10 03:08:00,G28,TX,ZZ
BBA00000000034547,2021-08-10 03:08:00,G08,DD,CD
BBA00000000016532,2021-08-10 03:09:00,G28,TX,ZZ
BBA00000000034548,2021-08-10 03:09:00,G08,DD,ZZ
BBA00000000016533,2021-08-10 03:10:00,G20,TX,ZZ
BBA00000000034549,2021-08-10 03:10:00,G08,DD,ZZ
BBA00000000016534,2021-08-10 03:11:00,F49,TX,CD
BBA00000000034550,2021-08-10 03:11:00,G08,DD,XA
BBA00000000016535,2021-08-10 03:12:00,F49,TX,CD
BBA00000000034551,2021-08-10 03:12:00,G38,DD,XA
BBA00000000016536,2021-08-10 03:13:00,G28,TX,CD
BBA00000000034552,2021-08-10 03:13:00,G38,DD,XA
BBA00000000016537,2021-08-10 03:14:00,G28,TX,CD
BBA00000000034553,2021-08-10 03:14:00,G08,DD,CD
BBA00000000016538,2021-08-10 03:15:00,G28,TX,CD
BBA00000000034554,2021-08-10 03:15:00,G38,DD,CD
BBA00000000016539,2021-08-10 03:16:00,G28,TX,ZZ
BBA00000000034555,2021-08-10 03:16:00,G38,DD,ZZ
BBA00000000016540,2021-08-10 03:17:00,G28,TX,CD
BBA00000000034556,2021-08-10 03:17:00,G38,DD,CD
BBA00000000016541,2021-08-10 03:18:00,G28,TX,ZZ
BBA00000000034557,2021-08-10 03:18:00,G38,DD,CD
BBA00000000016542,2021-08-10 03:19:00,G28,TX,ZZ
BBA00000000034558,2021-08-10 03:19:00,G38,DD,ZZ
BBA00000000016543,2021-08-10 03:20:00,F49,TX,CD
BBA00000000034559,2021-08-10 03:20:00,G08,DD,CD
BBA00000000016544,2021-08-10 03:21:00,F49,TX,CD
BBA00000000034560,2021-08-10 03:21:00,G08,DD,ZZ
BBA00000000016545,2021-08-10 03:22:00,F39,TX,CD
BBA00000000034561,2021-08-10 03:22:00,G38,DD,CD
BBA00000000016546,2021-08-10 03:23:00,G28,TX,ZZ
BBA00000000034562,2021-08-10 03:23:00,G38,DD,ZZ
BBA00000000016547,2021-08-10 03:24:00,F49,TX,CD
BBA00000000034563,2021-08-10 03:24:00,G08,DD,ZZ
BBA00000000016548,2021-08-10 03:25:00,F49,TX,CD
BBA00000000034564,2021-08-10 03:25:00,G38,DD,ZZ
BBA00000000016549,2021-08-10 03:26:00,F52,TX,ZZ
BBA00000000034565,2021-08-10 03:26:00,G38,DD,ZZ
BBA00000000016550,2021-08-10 03:27:00,G28,TX,XA
BBA00000000034566,2021-08-10 03:27:00,G38,DD,CD
BBA00000000016551,2021-08-10 03:28:00,F52,TX,ZZ
BBA00000000034567,2021-08-10 03:28:00,G08,DD,CD
BBA00000000016552,2021-08-10 03:29:00,G28,TX,CD
BBA00000000034568,2021-08-10 03:29:00,G08,DD,CD
BBA00000000016553,2021-08-10 03:30:00,G28,TX,CD
BBA00000000034569,2021-08-10 03:30:00,G38,DD,CD
BBA00000000016554,2021-08-10 03:31:00,G20,TX,CD
BBA00000000034570,2021-08-10 03:31:00,G08,DD,CD
BBA00000000016555,2021-08-10 03:32:00,F39,TX,ZZ
BBA00000000034571,2021-08-10 03:32:00,G38,DD,ZZ
BBA00000000016556,2021-08-10 03:33:00,F49,TX,CD
BBA00000000034572,2021-08-10 03:33:00,G38,DD,XA
BBA00000000016557,2021-08-10 03:34:00,F49,TX,ZZ
BBA00000000034573,2021-08-10 03:34:00,G08,DD,CD
BBA00000000016558,2021-08-10 03:35:00,F39,TX,XA
BBA00000000034574,2021-08-10 03:35:00,G38,DD,CD
BBA00000000016559,2021-08-10 03:36:00,G20,TX,ZZ
BBA00000000034575,2021-08-10 03:36:00,G08,DD,CD
BBA00000000016560,2021-08-10 03:37:00,G28,TX,CD
BBA00000000034576,2021-08-10 03:37:00,G38,DD,XA
BBA00000000016561,2021-08-10 03:38:00,G28,TX,XA
BBA00000000034577,2021-08-10 03:38:00,G38,DD,CD
BBA00000000016562,2021-08-10 03:39:00,F49,TX,CD
BBA00000000034578,2021-08-10 03:39:00,G38,DD,XA
BBA00000000016563,2021-08-10 03:40:00,G28,TX,CD
BBA00000000034579,2021-08-10 03:40:00,G08,DD,CD
BBA00000000016564,2021-08-10 03:41:00,G28,TX,ZZ
BBA00000000034580,2021-08-10 03:41:00,G38,DD,ZZ
BBA00000000016565,2021-08-10 03:42:00,G28,TX,XA
BBA00000000034581,2021-08-10 03:42:00,G38,DD,ZZ
BBA00000000016566,2021-08-10 03:43:00,F52,TX,CD
BBA00000000034582,2021-08-10 03:43:00,G08,DD,CD
BBA00000000016567,2021-08-10 03:44:00,F49,TX,ZZ
BBA00000000034583,2021-08-10 03:44:00,G08,DD,XA
BBA00000000016568,2021-08-10 03:45:00,F49,TX,XA
BBA00000000034584,2021-08-10 03:45:00,G08,DD,CD
BBA00000000016569,2021-08-10 03:46:00,F49,TX,CD
BBA00000000034585,2021-08-10 03:46:00,G38,DD,CD
BBA00000000016570,2021-08-10 03:47:00,G28,TX,CD
BBA00000000034586,2021-08-10 03:47:00,G08,DD,CD
BBA00000000016571,2021-08-10 03:48:00,F49,TX,CD
BBA00000000034587,2021-08-10 03:48:00,G38,DD,XA
BBA00000000016572,2021-08-10 03:49:00,F52,TX,CD
BBA00000000034588,2021-08-10 03:49:00,G38,DD,XA
BBA00000000016573,2021-08-10 03:50:00,G28,TX,CD
BBA00000000034589,2021-08-10 03:50:00,G08,DD,CD
BBA00000000016574,2021-08-10 03:51:00,G28,TX,XA
BBA00000000034590,2021-08-10 03:51:00,G38,DD,CD
BBA00000000016575,2021-08-10 03:52:00,F49,TX,CD
BBA00000000034591,2021-08-10 03:52:00,G38,DD,CD
BBA00000000016576,2021-08-10 03:53:00,F52,TX,XA
BBA00000000034592,2021-08-10 03:53:00,G38,DD,XA
BBA00000000016577,2021-08-10 03:54:00,F49,TX,CD
BBA00000000034593,2021-08-10 03:54:00,G08,DD,ZZ
BBA00000000016578,2021-08-10 03:55:00,F39,TX,CD
BBA00000000034594,2021-08-10 03:55:00,G38,DD,XA
BBA00000000016579,2021-08-10 03:56:00,F52,TX,CD
BBA00000000034595,2021-08-10 03:56:00,G38,DD,ZZ
BBA00000000016580,2021-08-10 03:57:00,G28,TX,CD
BBA00000000034596,2021-08-10 03:57:00,G08,DD,ZZ
BBA00000000016581,2021-08-10 03:58:00,G28,TX,ZZ
BBA00000000034597,2021-08-10 03:58:00,G38,DD,CD
BBA00000000016582,2021-08-10 03:59:00,G28,TX,CD
BBA00000000034598,2021-08-10 03:59:00,G08,DD,CD
BBA00000000016583,2021-08-10 04:00:00,F49,TX,CD
BBA00000000034599,2021-08-10 04:00:00,G38,DD,CD
BBA00000000016584,2021-08-10 04:01:00,G20,TX,CD
BBA00000000034600,2021-08-10 04:01:00,G38,DD,CD
BBA00000000016585,2021-08-10 04:02:00,F49,TX,CD
BBA00000000034601,2021-08-10 04:02:00,G08,DD,ZZ
BBA00000000016586,2021-08-10 04:03:00,F49,TX,CD
BBA00000000034602,2021-08-10 04:03:00,G38,DD,CD
BBA00000000016587,2021-08-10 04:04:00,F49,TX,ZZ
BBA00000000034603,2021-08-10 04:04:00,G08,DD,ZZ
BBA00000000016588,2021-08-10 04:05:00,F49,TX,XA
BBA00000000034604,2021-08-10 04:05:00,G38,DD,CD
BBA00000000016589,2021-08-10 04:06:00,G28,TX,ZZ
BBA00000000034605,2021-08-10 04:06:00,G08,DD,CD
BBA00000000016590,2021-08-10 04:07:00,G28,TX,CD
BBA00000000034606,2021-08-10 04:07:00,G38,DD,CD
BBA00000000016591,2021-08-10 04:08:00,F39,TX,ZZ
BBA00000000034607,2021-08-10 04:08:00,G08,DD,ZZ
BBA00000000016592,2021-08-10 04:09:00,G28,TX,CD
BBA00000000034608,2021-08-10 04:09:00,G38,DD,CD
BBA00000000016593,2021-08-10 04:10:00,F49,TX,CD
BBA00000000034609,2021-08-10 04:10:00,G38,DD,ZZ
BBA00000000016594,2021-08-10 04:11:00,F49,TX,ZZ
BBA00000000034610,2021-08-10 04:11:00,G38,DD,ZZ
BBA00000000016595,2021-08-10 04:12:00,F52,TX,XA
BBA00000000034611,2021-08-10 04:12:00,G38,DD,ZZ
BBA00000000016596,2021-08-10 04:13:00,F52,TX,ZZ
BBA00000000034612,2021-08-10 04:13:00,G38,DD,ZZ
BBA00000000016597,2021-08-10 04:14:00,F39,TX,CD
BBA00000000034613,2021-08-10 04:14:00,G08,DD,CD
BBA00000000016598,2021-08-10 04:15:00,F49,TX,ZZ
BBA00000000034614,2021-08-10 04:15:00,G38,DD,CD
BBA00000000016599,2021-08-10 04:16:00,F52,TX,ZZ
BBA00000000034615,2021-08-10 04:16:00,G38,DD,CD
BBA00000000016600,2021-08-10 04:17:00,G28,TX,CD
BBA00000000034616,2021-08-10 04:17:00,G08,DD,CD
BBA00000000016601,2021-08-10 04:18:00,F39,TX,ZZ
BBA00000000034617,2021-08-10 04:18:00,G38,DD,CD
BBA00000000016602,2021-08-10 04:19:00,G20,TX,CD
BBA00000000034618,2021-08-10 04:19:00,G38,DD,CD
BBA00000000016603,2021-08-10 04:20:00,G20,TX,XA
BBA00000000034619,2021-08-10 04:20:00,G38,DD,CD
BBA00000000016604,2021-08-10 04:21:00,G28,TX,XA
BBA00000000034620,2021-08-10 04:21:00,G38,DD,CD
BBA00000000016605,2021-08-10 04:22:00,G20,TX,CD
BBA00000000034621,2021-08-10 04:22:00,G08,DD,ZZ
BBA00000000016606,2021-08-10 04:23:00,G28,TX,CD
BBA00000000034622,2021-08-10 04:23:00,G38,DD,ZZ
BBA00000000016607,2021-08-10 04:24:00,G28,TX,CD
BBA00000000034623,2021-08-10 04:24:00,G08,DD,XA
BBA00000000016608,2021-08-10 04:25:00,G28,TX,ZZ
BBA00000000034624,2021-08-10 04:25:00,G38,DD,ZZ
BBA00000000016609,2021-08-10 04:26:00,G28,TX,ZZ
BBA00000000034625,2021-08-10 04:26:00,G38,DD,XA
BBA00000000016610,2021-08-10 04:27:00,F49,TX,XA
BBA00000000034626,2021-08-10 04:27:00,G08,DD,CD
BBA00000000016611,2021-08-10 04:28:00,G28,TX,CD
BBA00000000034627,2021-08-10 04:28:00,G38,DD,ZZ
BBA00000000016612,2021-08-10 04:29:00,F52,TX,CD
BBA00000000034628,2021-08-10 04:29:00,G38,DD,ZZ
BBA00000000016613,2021-08-10 04:30:00,G20,TX,CD
BBA00000000034629,2021-08-10 04:30:00,G08,DD,CD
BBA00000000016614,2021-08-10 04:31:00,G28,TX,XA
BBA00000000034630,2021-08-10 04:31:00,G08,DD,ZZ
BBA00000000016615,2021-08-10 04:32:00,G28,TX,CD
BBA00000000034631,2021-08-10 04:32:00,G38,DD,XA
BBA00000000016616,2021-08-10 04:33:00,G28,TX,CD
BBA00000000034632,2021-08-10 04:33:00,G38,DD,ZZ
BBA00000000016617,2021-08-10 04:34:00,F49,TX,ZZ
BBA00000000034633,2021-08-10 04:34:00,G08,DD,CD
BBA00000000016618,2021-08-10 04:35:00,F49,TX,CD
BBA00000000034634,2021-08-10 04:35:00,G38,DD,CD
BBA00000000016619,2021-08-10 04:36:00,F49,TX,CD
BBA00000000034635,2021-08-10 04:36:00,G08,DD,CD
BBA00000000016620,2021-08-10 04:37:00,G28,TX,ZZ
BBA00000000034636,2021-08-10 04:37:00,G08,DD,CD
BBA00000000016621,2021-08-10 04:38:00,G28,TX,XA
BBA00000000034637,2021-08-10 04:38:00,G38,DD,XA
BBA00000000016622,2021-08-10 04:39:00,G28,TX,CD
BBA00000000034638,2021-08-10 04:39:00,G08,DD,CD
